Tanggal,Suku Bunga H-5,Suku Bunga The FED H-5,Data Inflasi H-5,Index Dollar H-5,Kurs Rupiah H-5,Harga Emas H-5,Suku Bunga H-4,Suku Bunga The FED H-4,Data Inflasi H-4,Index Dollar H-4,Kurs Rupiah H-4,Harga Emas H-4,Suku Bunga H-3,Suku Bunga The FED H-3,Data Inflasi H-3,Index Dollar H-3,Kurs Rupiah H-3,Harga Emas H-3,Suku Bunga H-2,Suku Bunga The FED H-2,Data Inflasi H-2,Index Dollar H-2,Kurs Rupiah H-2,Harga Emas H-2,Suku Bunga H-1,Suku Bunga The FED H-1,Data Inflasi H-1,Index Dollar H-1,Kurs Rupiah H-1,Harga Emas H-1,Suku Bunga,Suku Bunga The FED,Data Inflasi,Index Dollar,Kurs Rupiah,Harga Emas,Harga Emas IDR
2022-03-20,3.5,0.5,2.64,99.1,14325.0,1929.7,3.5,0.5,2.64,98.62,14310.0,1909.2,3.5,0.5,2.64,97.97,14300.0,1943.2,3.5,0.5,2.64,98.23,14340.0,1929.3,3.5,0.5,2.64,98.32,14339.33,1929.37,3.5,0.5,2.64,98.41,14338.67,1929.43,984000.0
2022-03-21,3.5,0.5,2.64,98.62,14310.0,1909.2,3.5,0.5,2.64,97.97,14300.0,1943.2,3.5,0.5,2.64,98.23,14340.0,1929.3,3.5,0.5,2.64,98.32,14339.33,1929.37,3.5,0.5,2.64,98.41,14338.67,1929.43,3.5,0.5,2.64,98.5,14338.0,1929.5,983000.0
2022-03-22,3.5,0.5,2.64,97.97,14300.0,1943.2,3.5,0.5,2.64,98.23,14340.0,1929.3,3.5,0.5,2.64,98.32,14339.33,1929.37,3.5,0.5,2.64,98.41,14338.67,1929.43,3.5,0.5,2.64,98.5,14338.0,1929.5,3.5,0.5,2.64,98.49,14356.0,1921.5,989000.0
2022-03-23,3.5,0.5,2.64,98.23,14340.0,1929.3,3.5,0.5,2.64,98.32,14339.33,1929.37,3.5,0.5,2.64,98.41,14338.67,1929.43,3.5,0.5,2.64,98.5,14338.0,1929.5,3.5,0.5,2.64,98.49,14356.0,1921.5,3.5,0.5,2.64,98.62,14345.0,1937.3,984000.0
2022-03-24,3.5,0.5,2.64,98.32,14339.33,1929.37,3.5,0.5,2.64,98.41,14338.67,1929.43,3.5,0.5,2.64,98.5,14338.0,1929.5,3.5,0.5,2.64,98.49,14356.0,1921.5,3.5,0.5,2.64,98.62,14345.0,1937.3,3.5,0.5,2.64,98.79,14344.0,1962.2,994000.0
2022-03-25,3.5,0.5,2.64,98.41,14338.67,1929.43,3.5,0.5,2.64,98.5,14338.0,1929.5,3.5,0.5,2.64,98.49,14356.0,1921.5,3.5,0.5,2.64,98.62,14345.0,1937.3,3.5,0.5,2.64,98.79,14344.0,1962.2,3.5,0.5,2.64,98.79,14340.0,1954.2,1000000.0
2022-03-26,3.5,0.5,2.64,98.5,14338.0,1929.5,3.5,0.5,2.64,98.49,14356.0,1921.5,3.5,0.5,2.64,98.62,14345.0,1937.3,3.5,0.5,2.64,98.79,14344.0,1962.2,3.5,0.5,2.64,98.79,14340.0,1954.2,3.5,0.5,2.64,98.89,14347.33,1949.4,999000.0
2022-03-27,3.5,0.5,2.64,98.49,14356.0,1921.5,3.5,0.5,2.64,98.62,14345.0,1937.3,3.5,0.5,2.64,98.79,14344.0,1962.2,3.5,0.5,2.64,98.79,14340.0,1954.2,3.5,0.5,2.64,98.89,14347.33,1949.4,3.5,0.5,2.64,98.99,14354.67,1944.6,999000.0
2022-03-28,3.5,0.5,2.64,98.62,14345.0,1937.3,3.5,0.5,2.64,98.79,14344.0,1962.2,3.5,0.5,2.64,98.79,14340.0,1954.2,3.5,0.5,2.64,98.89,14347.33,1949.4,3.5,0.5,2.64,98.99,14354.67,1944.6,3.5,0.5,2.64,99.09,14362.0,1939.8,999000.0
2022-03-29,3.5,0.5,2.64,98.79,14344.0,1962.2,3.5,0.5,2.64,98.79,14340.0,1954.2,3.5,0.5,2.64,98.89,14347.33,1949.4,3.5,0.5,2.64,98.99,14354.67,1944.6,3.5,0.5,2.64,99.09,14362.0,1939.8,3.5,0.5,2.64,98.4,14363.0,1912.2,985000.0
2022-03-30,3.5,0.5,2.64,98.79,14340.0,1954.2,3.5,0.5,2.64,98.89,14347.33,1949.4,3.5,0.5,2.64,98.99,14354.67,1944.6,3.5,0.5,2.64,99.09,14362.0,1939.8,3.5,0.5,2.64,98.4,14363.0,1912.2,3.5,0.5,2.64,97.79,14340.0,1936.1,983000.0
2022-03-31,3.5,0.5,2.64,98.89,14347.33,1949.4,3.5,0.5,2.64,98.99,14354.67,1944.6,3.5,0.5,2.64,99.09,14362.0,1939.8,3.5,0.5,2.64,98.4,14363.0,1912.2,3.5,0.5,2.64,97.79,14340.0,1936.1,3.5,0.5,2.64,98.31,14368.0,1951.1,987000.0
2022-04-01,3.5,0.5,2.64,98.99,14354.67,1944.6,3.5,0.5,2.64,99.09,14362.0,1939.8,3.5,0.5,2.64,98.4,14363.0,1912.2,3.5,0.5,2.64,97.79,14340.0,1936.1,3.5,0.5,2.64,98.31,14368.0,1951.1,3.5,4.54,3.47,98.63,14365.0,1920.9,989000.0
2022-04-02,3.5,0.5,2.64,99.09,14362.0,1939.8,3.5,0.5,2.64,98.4,14363.0,1912.2,3.5,0.5,2.64,97.79,14340.0,1936.1,3.5,0.5,2.64,98.31,14368.0,1951.1,3.5,4.54,3.47,98.63,14365.0,1920.9,3.5,4.54,3.47,98.75,14361.0,1924.13,985000.0
2022-04-03,3.5,0.5,2.64,98.4,14363.0,1912.2,3.5,0.5,2.64,97.79,14340.0,1936.1,3.5,0.5,2.64,98.31,14368.0,1951.1,3.5,4.54,3.47,98.63,14365.0,1920.9,3.5,4.54,3.47,98.75,14361.0,1924.13,3.5,4.54,3.47,98.88,14357.0,1927.37,985000.0
2022-04-04,3.5,0.5,2.64,97.79,14340.0,1936.1,3.5,0.5,2.64,98.31,14368.0,1951.1,3.5,4.54,3.47,98.63,14365.0,1920.9,3.5,4.54,3.47,98.75,14361.0,1924.13,3.5,4.54,3.47,98.88,14357.0,1927.37,3.5,4.54,3.47,99.0,14353.0,1930.6,985000.0
2022-04-05,3.5,0.5,2.64,98.31,14368.0,1951.1,3.5,4.54,3.47,98.63,14365.0,1920.9,3.5,4.54,3.47,98.75,14361.0,1924.13,3.5,4.54,3.47,98.88,14357.0,1927.37,3.5,4.54,3.47,99.0,14353.0,1930.6,3.5,4.54,3.47,99.47,14345.0,1924.1,988000.0
2022-04-06,3.5,4.54,3.47,98.63,14365.0,1920.9,3.5,4.54,3.47,98.75,14361.0,1924.13,3.5,4.54,3.47,98.88,14357.0,1927.37,3.5,4.54,3.47,99.0,14353.0,1930.6,3.5,4.54,3.47,99.47,14345.0,1924.1,3.5,4.54,3.47,99.6,14355.0,1919.7,983000.0
2022-04-07,3.5,4.54,3.47,98.75,14361.0,1924.13,3.5,4.54,3.47,98.88,14357.0,1927.37,3.5,4.54,3.47,99.0,14353.0,1930.6,3.5,4.54,3.47,99.47,14345.0,1924.1,3.5,4.54,3.47,99.6,14355.0,1919.7,3.5,4.54,3.47,99.75,14358.0,1934.7,984000.0
2022-04-08,3.5,4.54,3.47,98.88,14357.0,1927.37,3.5,4.54,3.47,99.0,14353.0,1930.6,3.5,4.54,3.47,99.47,14345.0,1924.1,3.5,4.54,3.47,99.6,14355.0,1919.7,3.5,4.54,3.47,99.75,14358.0,1934.7,3.5,4.54,3.47,99.8,14360.0,1942.4,988000.0
2022-04-09,3.5,4.54,3.47,99.0,14353.0,1930.6,3.5,4.54,3.47,99.47,14345.0,1924.1,3.5,4.54,3.47,99.6,14355.0,1919.7,3.5,4.54,3.47,99.75,14358.0,1934.7,3.5,4.54,3.47,99.8,14360.0,1942.4,3.5,4.54,3.47,99.84,14361.67,1943.3,994000.0
2022-04-10,3.5,4.54,3.47,99.47,14345.0,1924.1,3.5,4.54,3.47,99.6,14355.0,1919.7,3.5,4.54,3.47,99.75,14358.0,1934.7,3.5,4.54,3.47,99.8,14360.0,1942.4,3.5,4.54,3.47,99.84,14361.67,1943.3,3.5,4.54,3.47,99.89,14363.33,1944.2,993500.0
2022-04-11,3.5,4.54,3.47,99.6,14355.0,1919.7,3.5,4.54,3.47,99.75,14358.0,1934.7,3.5,4.54,3.47,99.8,14360.0,1942.4,3.5,4.54,3.47,99.84,14361.67,1943.3,3.5,4.54,3.47,99.89,14363.33,1944.2,3.5,4.54,3.47,99.93,14365.0,1945.1,993000.0
2022-04-12,3.5,4.54,3.47,99.75,14358.0,1934.7,3.5,4.54,3.47,99.8,14360.0,1942.4,3.5,4.54,3.47,99.84,14361.67,1943.3,3.5,4.54,3.47,99.89,14363.33,1944.2,3.5,4.54,3.47,99.93,14365.0,1945.1,3.5,4.54,3.47,100.29,14360.0,1973.2,997000.0
2022-04-13,3.5,4.54,3.47,99.8,14360.0,1942.4,3.5,4.54,3.47,99.84,14361.67,1943.3,3.5,4.54,3.47,99.89,14363.33,1944.2,3.5,4.54,3.47,99.93,14365.0,1945.1,3.5,4.54,3.47,100.29,14360.0,1973.2,3.5,4.54,3.47,99.88,14362.0,1981.9,1002000.0
2022-04-14,3.5,4.54,3.47,99.84,14361.67,1943.3,3.5,4.54,3.47,99.89,14363.33,1944.2,3.5,4.54,3.47,99.93,14365.0,1945.1,3.5,4.54,3.47,100.29,14360.0,1973.2,3.5,4.54,3.47,99.88,14362.0,1981.9,3.5,4.54,3.47,100.32,14343.0,1972.2,1006000.0
2022-04-15,3.5,4.54,3.47,99.89,14363.33,1944.2,3.5,4.54,3.47,99.93,14365.0,1945.1,3.5,4.54,3.47,100.29,14360.0,1973.2,3.5,4.54,3.47,99.88,14362.0,1981.9,3.5,4.54,3.47,100.32,14343.0,1972.2,3.5,4.54,3.47,100.32,14345.5,1975.05,1005000.0
2022-04-16,3.5,4.54,3.47,99.93,14365.0,1945.1,3.5,4.54,3.47,100.29,14360.0,1973.2,3.5,4.54,3.47,99.88,14362.0,1981.9,3.5,4.54,3.47,100.32,14343.0,1972.2,3.5,4.54,3.47,100.32,14345.5,1975.05,3.5,4.54,3.47,100.47,14348.0,1977.9,1005000.0
2022-04-17,3.5,4.54,3.47,100.29,14360.0,1973.2,3.5,4.54,3.47,99.88,14362.0,1981.9,3.5,4.54,3.47,100.32,14343.0,1972.2,3.5,4.54,3.47,100.32,14345.5,1975.05,3.5,4.54,3.47,100.47,14348.0,1977.9,3.5,4.54,3.47,100.63,14350.5,1980.75,1005000.0
2022-04-18,3.5,4.54,3.47,99.88,14362.0,1981.9,3.5,4.54,3.47,100.32,14343.0,1972.2,3.5,4.54,3.47,100.32,14345.5,1975.05,3.5,4.54,3.47,100.47,14348.0,1977.9,3.5,4.54,3.47,100.63,14350.5,1980.75,3.5,4.54,3.47,100.78,14353.0,1983.6,1010000.0
2022-04-19,3.5,4.54,3.47,100.32,14343.0,1972.2,3.5,4.54,3.47,100.32,14345.5,1975.05,3.5,4.54,3.47,100.47,14348.0,1977.9,3.5,4.54,3.47,100.63,14350.5,1980.75,3.5,4.54,3.47,100.78,14353.0,1983.6,3.5,4.54,3.47,100.96,14335.0,1956.3,1007000.0
2022-04-20,3.5,4.54,3.47,100.32,14345.5,1975.05,3.5,4.54,3.47,100.47,14348.0,1977.9,3.5,4.54,3.47,100.63,14350.5,1980.75,3.5,4.54,3.47,100.78,14353.0,1983.6,3.5,4.54,3.47,100.96,14335.0,1956.3,3.5,4.54,3.47,100.39,14355.0,1952.9,995000.0
2022-04-21,3.5,4.54,3.47,100.47,14348.0,1977.9,3.5,4.54,3.47,100.63,14350.5,1980.75,3.5,4.54,3.47,100.78,14353.0,1983.6,3.5,4.54,3.47,100.96,14335.0,1956.3,3.5,4.54,3.47,100.39,14355.0,1952.9,3.5,4.54,3.47,100.58,14343.0,1945.4,998000.0
2022-04-22,3.5,4.54,3.47,100.63,14350.5,1980.75,3.5,4.54,3.47,100.78,14353.0,1983.6,3.5,4.54,3.47,100.96,14335.0,1956.3,3.5,4.54,3.47,100.39,14355.0,1952.9,3.5,4.54,3.47,100.58,14343.0,1945.4,3.5,4.54,3.47,101.22,14356.0,1931.6,997000.0
2022-04-23,3.5,4.54,3.47,100.78,14353.0,1983.6,3.5,4.54,3.47,100.96,14335.0,1956.3,3.5,4.54,3.47,100.39,14355.0,1952.9,3.5,4.54,3.47,100.58,14343.0,1945.4,3.5,4.54,3.47,101.22,14356.0,1931.6,3.5,4.54,3.47,101.4,14389.0,1918.83,989000.0
2022-04-24,3.5,4.54,3.47,100.96,14335.0,1956.3,3.5,4.54,3.47,100.39,14355.0,1952.9,3.5,4.54,3.47,100.58,14343.0,1945.4,3.5,4.54,3.47,101.22,14356.0,1931.6,3.5,4.54,3.47,101.4,14389.0,1918.83,3.5,4.54,3.47,101.57,14422.0,1906.07,989000.0
2022-04-25,3.5,4.54,3.47,100.39,14355.0,1952.9,3.5,4.54,3.47,100.58,14343.0,1945.4,3.5,4.54,3.47,101.22,14356.0,1931.6,3.5,4.54,3.47,101.4,14389.0,1918.83,3.5,4.54,3.47,101.57,14422.0,1906.07,3.5,4.54,3.47,101.75,14455.0,1893.3,988000.0
2022-04-26,3.5,4.54,3.47,100.58,14343.0,1945.4,3.5,4.54,3.47,101.22,14356.0,1931.6,3.5,4.54,3.47,101.4,14389.0,1918.83,3.5,4.54,3.47,101.57,14422.0,1906.07,3.5,4.54,3.47,101.75,14455.0,1893.3,3.5,4.54,3.47,102.3,14410.0,1901.5,982000.0
2022-04-27,3.5,4.54,3.47,101.22,14356.0,1931.6,3.5,4.54,3.47,101.4,14389.0,1918.83,3.5,4.54,3.47,101.57,14422.0,1906.07,3.5,4.54,3.47,101.75,14455.0,1893.3,3.5,4.54,3.47,102.3,14410.0,1901.5,3.5,4.54,3.47,102.95,14420.0,1885.8,981000.0
2022-04-28,3.5,4.54,3.47,101.4,14389.0,1918.83,3.5,4.54,3.47,101.57,14422.0,1906.07,3.5,4.54,3.47,101.75,14455.0,1893.3,3.5,4.54,3.47,102.3,14410.0,1901.5,3.5,4.54,3.47,102.95,14420.0,1885.8,3.5,4.54,3.47,103.62,14495.0,1891.3,975000.0
2022-04-29,3.5,4.54,3.47,101.57,14422.0,1906.07,3.5,4.54,3.47,101.75,14455.0,1893.3,3.5,4.54,3.47,102.3,14410.0,1901.5,3.5,4.54,3.47,102.95,14420.0,1885.8,3.5,4.54,3.47,103.62,14495.0,1891.3,3.5,4.54,3.47,102.96,14500.45,1911.7,975000.0
2022-04-30,3.5,4.54,3.47,101.75,14455.0,1893.3,3.5,4.54,3.47,102.3,14410.0,1901.5,3.5,4.54,3.47,102.95,14420.0,1885.8,3.5,4.54,3.47,103.62,14495.0,1891.3,3.5,4.54,3.47,102.96,14500.45,1911.7,3.5,4.54,3.47,103.22,14505.91,1895.67,975000.0
2022-05-01,3.5,4.54,3.47,102.3,14410.0,1901.5,3.5,4.54,3.47,102.95,14420.0,1885.8,3.5,4.54,3.47,103.62,14495.0,1891.3,3.5,4.54,3.47,102.96,14500.45,1911.7,3.5,4.54,3.47,103.22,14505.91,1895.67,3.5,1.0,3.55,103.48,14511.36,1879.63,975000.0
2022-05-02,3.5,4.54,3.47,102.95,14420.0,1885.8,3.5,4.54,3.47,103.62,14495.0,1891.3,3.5,4.54,3.47,102.96,14500.45,1911.7,3.5,4.54,3.47,103.22,14505.91,1895.67,3.5,1.0,3.55,103.48,14511.36,1879.63,3.5,1.0,3.55,103.74,14516.82,1863.6,975000.0
2022-05-03,3.5,4.54,3.47,103.62,14495.0,1891.3,3.5,4.54,3.47,102.96,14500.45,1911.7,3.5,4.54,3.47,103.22,14505.91,1895.67,3.5,1.0,3.55,103.48,14511.36,1879.63,3.5,1.0,3.55,103.74,14516.82,1863.6,3.5,1.0,3.55,103.46,14522.27,1870.6,975000.0
2022-05-04,3.5,4.54,3.47,102.96,14500.45,1911.7,3.5,4.54,3.47,103.22,14505.91,1895.67,3.5,1.0,3.55,103.48,14511.36,1879.63,3.5,1.0,3.55,103.74,14516.82,1863.6,3.5,1.0,3.55,103.46,14522.27,1870.6,3.5,1.0,3.55,102.59,14527.73,1868.8,975000.0
2022-05-05,3.5,4.54,3.47,103.22,14505.91,1895.67,3.5,1.0,3.55,103.48,14511.36,1879.63,3.5,1.0,3.55,103.74,14516.82,1863.6,3.5,1.0,3.55,103.46,14522.27,1870.6,3.5,1.0,3.55,102.59,14527.73,1868.8,3.5,1.0,3.55,103.75,14533.18,1875.7,975000.0
2022-05-06,3.5,1.0,3.55,103.48,14511.36,1879.63,3.5,1.0,3.55,103.74,14516.82,1863.6,3.5,1.0,3.55,103.46,14522.27,1870.6,3.5,1.0,3.55,102.59,14527.73,1868.8,3.5,1.0,3.55,103.75,14533.18,1875.7,3.5,1.0,3.55,103.66,14538.64,1882.8,975000.0
2022-05-07,3.5,1.0,3.55,103.74,14516.82,1863.6,3.5,1.0,3.55,103.46,14522.27,1870.6,3.5,1.0,3.55,102.59,14527.73,1868.8,3.5,1.0,3.55,103.75,14533.18,1875.7,3.5,1.0,3.55,103.66,14538.64,1882.8,3.5,1.0,3.55,103.66,14544.09,1874.73,975000.0
2022-05-08,3.5,1.0,3.55,103.46,14522.27,1870.6,3.5,1.0,3.55,102.59,14527.73,1868.8,3.5,1.0,3.55,103.75,14533.18,1875.7,3.5,1.0,3.55,103.66,14538.64,1882.8,3.5,1.0,3.55,103.66,14544.09,1874.73,3.5,1.0,3.55,103.65,14549.55,1866.67,975000.0
2022-05-09,3.5,1.0,3.55,102.59,14527.73,1868.8,3.5,1.0,3.55,103.75,14533.18,1875.7,3.5,1.0,3.55,103.66,14538.64,1882.8,3.5,1.0,3.55,103.66,14544.09,1874.73,3.5,1.0,3.55,103.65,14549.55,1866.67,3.5,1.0,3.55,103.65,14555.0,1858.6,977000.0
2022-05-10,3.5,1.0,3.55,103.75,14533.18,1875.7,3.5,1.0,3.55,103.66,14538.64,1882.8,3.5,1.0,3.55,103.66,14544.09,1874.73,3.5,1.0,3.55,103.65,14549.55,1866.67,3.5,1.0,3.55,103.65,14555.0,1858.6,3.5,1.0,3.55,103.92,14555.0,1841.0,970000.0
2022-05-11,3.5,1.0,3.55,103.66,14538.64,1882.8,3.5,1.0,3.55,103.66,14544.09,1874.73,3.5,1.0,3.55,103.65,14549.55,1866.67,3.5,1.0,3.55,103.65,14555.0,1858.6,3.5,1.0,3.55,103.92,14555.0,1841.0,3.5,1.0,3.55,103.85,14555.0,1853.7,966000.0
2022-05-12,3.5,1.0,3.55,103.66,14544.09,1874.73,3.5,1.0,3.55,103.65,14549.55,1866.67,3.5,1.0,3.55,103.65,14555.0,1858.6,3.5,1.0,3.55,103.92,14555.0,1841.0,3.5,1.0,3.55,103.85,14555.0,1853.7,3.5,1.0,3.55,104.85,14595.0,1824.6,975000.0
2022-05-13,3.5,1.0,3.55,103.65,14549.55,1866.67,3.5,1.0,3.55,103.65,14555.0,1858.6,3.5,1.0,3.55,103.92,14555.0,1841.0,3.5,1.0,3.55,103.85,14555.0,1853.7,3.5,1.0,3.55,104.85,14595.0,1824.6,3.5,1.0,3.55,104.56,14610.0,1808.2,969000.0
2022-05-14,3.5,1.0,3.55,103.65,14555.0,1858.6,3.5,1.0,3.55,103.92,14555.0,1841.0,3.5,1.0,3.55,103.85,14555.0,1853.7,3.5,1.0,3.55,104.85,14595.0,1824.6,3.5,1.0,3.55,104.56,14610.0,1808.2,3.5,1.0,3.55,104.44,14618.75,1810.13,967000.0
2022-05-15,3.5,1.0,3.55,103.92,14555.0,1841.0,3.5,1.0,3.55,103.85,14555.0,1853.7,3.5,1.0,3.55,104.85,14595.0,1824.6,3.5,1.0,3.55,104.56,14610.0,1808.2,3.5,1.0,3.55,104.44,14618.75,1810.13,3.5,1.0,3.55,104.31,14627.5,1812.07,967000.0
2022-05-16,3.5,1.0,3.55,103.85,14555.0,1853.7,3.5,1.0,3.55,104.85,14595.0,1824.6,3.5,1.0,3.55,104.56,14610.0,1808.2,3.5,1.0,3.55,104.44,14618.75,1810.13,3.5,1.0,3.55,104.31,14627.5,1812.07,3.5,1.0,3.55,104.19,14636.25,1814.0,967000.0
2022-05-17,3.5,1.0,3.55,104.85,14595.0,1824.6,3.5,1.0,3.55,104.56,14610.0,1808.2,3.5,1.0,3.55,104.44,14618.75,1810.13,3.5,1.0,3.55,104.31,14627.5,1812.07,3.5,1.0,3.55,104.19,14636.25,1814.0,3.5,1.0,3.55,103.36,14645.0,1818.9,974000.0
2022-05-18,3.5,1.0,3.55,104.56,14610.0,1808.2,3.5,1.0,3.55,104.44,14618.75,1810.13,3.5,1.0,3.55,104.31,14627.5,1812.07,3.5,1.0,3.55,104.19,14636.25,1814.0,3.5,1.0,3.55,103.36,14645.0,1818.9,3.5,1.0,3.55,103.81,14685.0,1815.9,971000.0
2022-05-19,3.5,1.0,3.55,104.44,14618.75,1810.13,3.5,1.0,3.55,104.31,14627.5,1812.07,3.5,1.0,3.55,104.19,14636.25,1814.0,3.5,1.0,3.55,103.36,14645.0,1818.9,3.5,1.0,3.55,103.81,14685.0,1815.9,3.5,1.0,3.55,102.72,14730.0,1841.2,973000.0
2022-05-20,3.5,1.0,3.55,104.31,14627.5,1812.07,3.5,1.0,3.55,104.19,14636.25,1814.0,3.5,1.0,3.55,103.36,14645.0,1818.9,3.5,1.0,3.55,103.81,14685.0,1815.9,3.5,1.0,3.55,102.72,14730.0,1841.2,3.5,1.0,3.55,103.15,14650.0,1842.1,985000.0
2022-05-21,3.5,1.0,3.55,104.19,14636.25,1814.0,3.5,1.0,3.55,103.36,14645.0,1818.9,3.5,1.0,3.55,103.81,14685.0,1815.9,3.5,1.0,3.55,102.72,14730.0,1841.2,3.5,1.0,3.55,103.15,14650.0,1842.1,3.5,1.0,3.55,102.79,14656.67,1844.0,984000.0
2022-05-22,3.5,1.0,3.55,103.36,14645.0,1818.9,3.5,1.0,3.55,103.81,14685.0,1815.9,3.5,1.0,3.55,102.72,14730.0,1841.2,3.5,1.0,3.55,103.15,14650.0,1842.1,3.5,1.0,3.55,102.79,14656.67,1844.0,3.5,1.0,3.55,102.44,14663.33,1845.9,984000.0
2022-05-23,3.5,1.0,3.55,103.81,14685.0,1815.9,3.5,1.0,3.55,102.72,14730.0,1841.2,3.5,1.0,3.55,103.15,14650.0,1842.1,3.5,1.0,3.55,102.79,14656.67,1844.0,3.5,1.0,3.55,102.44,14663.33,1845.9,3.5,1.0,3.55,102.08,14670.0,1847.8,984000.0
2022-05-24,3.5,1.0,3.55,102.72,14730.0,1841.2,3.5,1.0,3.55,103.15,14650.0,1842.1,3.5,1.0,3.55,102.79,14656.67,1844.0,3.5,1.0,3.55,102.44,14663.33,1845.9,3.5,1.0,3.55,102.08,14670.0,1847.8,3.5,1.0,3.55,101.86,14655.0,1865.4,987000.0
2022-05-25,3.5,1.0,3.55,103.15,14650.0,1842.1,3.5,1.0,3.55,102.79,14656.67,1844.0,3.5,1.0,3.55,102.44,14663.33,1845.9,3.5,1.0,3.55,102.08,14670.0,1847.8,3.5,1.0,3.55,101.86,14655.0,1865.4,3.5,1.0,3.55,102.06,14630.0,1846.3,992000.0
2022-05-26,3.5,1.0,3.55,102.79,14656.67,1844.0,3.5,1.0,3.55,102.44,14663.33,1845.9,3.5,1.0,3.55,102.08,14670.0,1847.8,3.5,1.0,3.55,101.86,14655.0,1865.4,3.5,1.0,3.55,102.06,14630.0,1846.3,3.5,1.0,3.55,101.83,14602.5,1847.6,988000.0
2022-05-27,3.5,1.0,3.55,102.44,14663.33,1845.9,3.5,1.0,3.55,102.08,14670.0,1847.8,3.5,1.0,3.55,101.86,14655.0,1865.4,3.5,1.0,3.55,102.06,14630.0,1846.3,3.5,1.0,3.55,101.83,14602.5,1847.6,3.5,1.0,3.55,101.67,14575.0,1854.0,988000.0
2022-05-28,3.5,1.0,3.55,102.08,14670.0,1847.8,3.5,1.0,3.55,101.86,14655.0,1865.4,3.5,1.0,3.55,102.06,14630.0,1846.3,3.5,1.0,3.55,101.83,14602.5,1847.6,3.5,1.0,3.55,101.67,14575.0,1854.0,3.5,1.0,3.55,101.67,14569.0,1852.13,986000.0
2022-05-29,3.5,1.0,3.55,101.86,14655.0,1865.4,3.5,1.0,3.55,102.06,14630.0,1846.3,3.5,1.0,3.55,101.83,14602.5,1847.6,3.5,1.0,3.55,101.67,14575.0,1854.0,3.5,1.0,3.55,101.67,14569.0,1852.13,3.5,1.0,3.55,101.67,14563.0,1850.27,986000.0
2022-05-30,3.5,1.0,3.55,102.06,14630.0,1846.3,3.5,1.0,3.55,101.83,14602.5,1847.6,3.5,1.0,3.55,101.67,14575.0,1854.0,3.5,1.0,3.55,101.67,14569.0,1852.13,3.5,1.0,3.55,101.67,14563.0,1850.27,3.5,1.0,3.55,101.67,14557.0,1848.4,985000.0
2022-05-31,3.5,1.0,3.55,101.83,14602.5,1847.6,3.5,1.0,3.55,101.67,14575.0,1854.0,3.5,1.0,3.55,101.67,14569.0,1852.13,3.5,1.0,3.55,101.67,14563.0,1850.27,3.5,1.0,3.55,101.67,14557.0,1848.4,3.5,1.0,3.55,101.75,14580.0,1845.2,983000.0
2022-06-01,3.5,1.0,3.55,101.67,14575.0,1854.0,3.5,1.0,3.55,101.67,14569.0,1852.13,3.5,1.0,3.55,101.67,14563.0,1850.27,3.5,1.0,3.55,101.67,14557.0,1848.4,3.5,1.0,3.55,101.75,14580.0,1845.2,3.5,1.75,4.35,102.5,14530.0,1845.8,979000.0
2022-06-02,3.5,1.0,3.55,101.67,14569.0,1852.13,3.5,1.0,3.55,101.67,14563.0,1850.27,3.5,1.0,3.55,101.67,14557.0,1848.4,3.5,1.0,3.55,101.75,14580.0,1845.2,3.5,1.75,4.35,102.5,14530.0,1845.8,3.5,1.75,4.35,101.82,14480.0,1868.4,984000.0
2022-06-03,3.5,1.0,3.55,101.67,14563.0,1850.27,3.5,1.0,3.55,101.67,14557.0,1848.4,3.5,1.0,3.55,101.75,14580.0,1845.2,3.5,1.75,4.35,102.5,14530.0,1845.8,3.5,1.75,4.35,101.82,14480.0,1868.4,3.5,1.75,4.35,102.14,14435.0,1847.3,989000.0
2022-06-04,3.5,1.0,3.55,101.67,14557.0,1848.4,3.5,1.0,3.55,101.75,14580.0,1845.2,3.5,1.75,4.35,102.5,14530.0,1845.8,3.5,1.75,4.35,101.82,14480.0,1868.4,3.5,1.75,4.35,102.14,14435.0,1847.3,3.5,1.75,4.35,102.24,14440.0,1845.13,979000.0
2022-06-05,3.5,1.0,3.55,101.75,14580.0,1845.2,3.5,1.75,4.35,102.5,14530.0,1845.8,3.5,1.75,4.35,101.82,14480.0,1868.4,3.5,1.75,4.35,102.14,14435.0,1847.3,3.5,1.75,4.35,102.24,14440.0,1845.13,3.5,1.75,4.35,102.34,14445.0,1842.97,979000.0
2022-06-06,3.5,1.75,4.35,102.5,14530.0,1845.8,3.5,1.75,4.35,101.82,14480.0,1868.4,3.5,1.75,4.35,102.14,14435.0,1847.3,3.5,1.75,4.35,102.24,14440.0,1845.13,3.5,1.75,4.35,102.34,14445.0,1842.97,3.5,1.75,4.35,102.44,14450.0,1840.8,980000.0
2022-06-07,3.5,1.75,4.35,101.82,14480.0,1868.4,3.5,1.75,4.35,102.14,14435.0,1847.3,3.5,1.75,4.35,102.24,14440.0,1845.13,3.5,1.75,4.35,102.34,14445.0,1842.97,3.5,1.75,4.35,102.44,14450.0,1840.8,3.5,1.75,4.35,102.32,14454.0,1849.2,976000.0
